1642686420000,42420.93000000,42448.44000000,42420.00000000,42443.90000000,33.32139000,1642686479999,1414007.27752090,947,16.72310000,709665.60492290,0
1642686480000,42443.90000000,42460.81000000,42437.96000000,42448.06000000,35.67644000,1642686539999,1514424.05868100,1080,23.21440000,985433.81666610,0
1642686540000,42448.06000000,42466.88000000,42441.99000000,42464.82000000,24.32206000,1642686599999,1032592.43164090,751,14.15128000,600794.58237630,0
1642686600000,42464.82000000,42466.88000000,42432.50000000,42448.62000000,35.08674000,1642686659999,1489458.28762730,839,16.43150000,697532.64440680,0
1642686660000,42448.61000000,42457.65000000,42377.00000000,42383.53000000,87.33276000,1642686719999,3703659.96189360,1563,35.44246000,1502974.38569110,0
1642686720000,42383.52000000,42426.58000000,42371.14000000,42426.21000000,24.81380000,1642686779999,1051983.94647800,684,11.77627000,499240.48339740,0
1642686780000,42426.58000000,42435.99000000,42391.20000000,42422.90000000,20.34736000,1642686839999,863109.23163960,626,9.12325000,387000.29410050,0
1642686840000,42422.90000000,42450.00000000,42416.92000000,42417.83000000,30.61097000,1642686899999,1298927.69050520,728,21.16846000,898248.70893850,0
1642686900000,42417.82000000,42417.83000000,42364.38000000,42379.99000000,48.03947000,1642686959999,2036200.48887930,943,16.39381000,694906.36291500,0
1642686960000,42379.99000000,42395.53000000,42335.51000000,42373.14000000,63.54188000,1642687019999,2692010.21399520,1111,26.32318000,1115118.81212510,0
1642687020000,42373.15000000,42377.23000000,42347.19000000,42366.13000000,13.99143000,1642687079999,592686.69639040,559,5.91334000,250502.07882980,0
1642687080000,42366.13000000,42392.27000000,42344.87000000,42377.84000000,37.60633000,1642687139999,1593285.50912570,782,18.25247000,773308.05876460,0
1642687140000,42377.85000000,42390.00000000,42350.00000000,42375.14000000,35.07204000,1642687199999,1485894.30321190,758,17.54474000,743327.64417770,0
1642687200000,42374.09000000,42440.00000000,42373.04000000,42378.20000000,48.49085000,1642687259999,2056549.90994330,1126,26.76304000,1135043.00163970,0
1642687260000,42378.20000000,42430.91000000,42375.14000000,42401.12000000,61.03253000,1642687319999,2588021.56423240,1027,32.68182000,1385764.60381190,0
1642687320000,42401.12000000,42403.58000000,42368.77000000,42381.67000000,16.83371000,1642687379999,713576.22412190,821,5.69637000,241444.09174090,0
1642687380000,42381.67000000,42422.57000000,42380.98000000,42422.57000000,26.25081000,1642687439999,1112981.08728580,813,15.90546000,674384.24144520,0
1642687440000,42422.56000000,42436.82000000,42405.53000000,42432.15000000,66.89145000,1642687499999,2837217.27616270,884,57.61093000,2443528.06530570,0
1642687500000,42432.16000000,42450.83000000,42410.40000000,42427.90000000,52.53989000,1642687559999,2229715.56811080,1018,27.56744000,1169889.54152830,0
1642687560000,42431.56000000,42439.99000000,42412.54000000,42417.09000000,35.09766000,1642687619999,1489140.15986590,910,12.55886000,532852.86665900,0
1642687620000,42417.10000000,42460.50000000,42403.75000000,42443.30000000,51.29541000,1642687679999,2176722.80423830,1019,33.00524000,1400712.23922400,0
1642687680000,42443.30000000,42491.34000000,42443.29000000,42484.35000000,80.91470000,1642687739999,3435913.73791750,1546,61.40440000,2607302.68348540,0
1642687740000,42484.35000000,42499.00000000,42444.76000000,42451.57000000,32.77327000,1642687799999,1391931.08394060,1039,21.35347000,906955.11167240,0
1642687800000,42451.58000000,42480.00000000,42451.52000000,42479.99000000,21.72530000,1642687859999,922514.21914550,738,14.24952000,605086.60150490,0
1642687860000,42480.00000000,42497.90000000,42432.59000000,42436.13000000,59.87095000,1642687919999,2542490.74919300,856,43.53630000,1848959.54386600,0
1642687920000,42436.13000000,42470.00000000,42426.12000000,42470.00000000,23.72138000,1642687979999,1006834.15877540,716,13.11487000,556696.08429390,0
1642687980000,42470.00000000,42498.58000000,42451.14000000,42477.54000000,20.75901000,1642688039999,881898.13624520,642,14.37825000,610857.68677480,0
1642688040000,42477.53000000,42500.00000000,42457.84000000,42491.51000000,54.62536000,1642688099999,2320954.54371300,1016,36.49240000,1550640.84267160,0
1642688100000,42491.50000000,42517.40000000,42430.14000000,42456.78000000,122.55420000,1642688159999,5207432.43562830,1909,88.14955000,3745975.47970130,0
1642688160000,42456.79000000,42458.63000000,42411.97000000,42442.53000000,25.90146000,1642688219999,1099047.00903340,695,18.83344000,799120.85139450,0
1642688220000,42442.53000000,42442.54000000,42410.76000000,42416.07000000,20.00487000,1642688279999,848827.43658490,725,8.05764000,341895.53344610,0
